Unnamed: 0,ADRIANO,AFFORI,ASSIANO,BAGGIO,BANDE NERE
2013-11-01 07:40:00,4143.379764151348,3700.77234075785,1620.3785746743106,3777.335332638288,9069.963776330353
2013-11-01 07:50:00,3990.114081293876,4222.664653830214,1680.511636194432,3651.4277181292578,8898.171771335246
2013-11-01 08:00:00,4243.494984872791,4428.769892506393,1726.1226710610988,3824.599951712474,10652.386665012487
2013-11-01 08:10:00,4234.645893124737,4281.98440508856,1724.2498906017258,4233.208606943424,10849.626716944662
2013-11-01 08:20:00,4330.010455617073,4206.42609124067,1813.9336168099524,4221.477809818392,10952.245851490856
2013-11-01 08:30:00,4690.467684235125,4506.262281278264,1928.7986755343163,5012.43212796966,10570.26270416384
2013-11-01 08:40:00,4728.17034799954,4816.658321234122,1936.0386615276627,4636.583323417195,10877.585342396496
2013-11-01 08:50:00,5066.05543077487,5179.875376649266,2001.0083989702512,5313.300316994329,11120.103661121166
2013-11-01 09:00:00,5393.518481624466,5737.002114049204,2359.0563830027554,5082.589390911847,11787.000097632314
2013-11-01 09:10:00,5392.918294160978,5094.541317035648,2360.5793829921063,5627.873452250813,12415.061917336296
2013-11-01 09:20:00,5378.5870704849285,6169.161415726064,2490.8980109252266,5407.787961147475,12627.564514320064
2013-11-01 09:30:00,5357.31503842607,6543.60749795505,2308.5167447244658,5813.741445305157,12881.443065099857
2013-11-01 09:40:00,5104.715750756855,6427.568963700381,2485.9631964775745,6451.132568292483,13579.032911098671
2013-11-01 09:50:00,5669.665409170902,6206.2473017341135,2749.223273366528,6005.128087940507,12983.456500105109
2013-11-01 10:00:00,5814.901317683212,6433.109015712399,3084.6857264442992,6020.160238737058,14261.11117111698
2013-11-01 10:10:00,2682.857023833066,6914.187022069506,2866.7622562587208,6156.780220288869,14393.316290820088
2013-11-01 10:20:00,6188.259685009157,6294.163332745507,2767.598764750908,6222.026664845432,14211.597173255805
2013-11-01 10:30:00,6461.822881104796,6638.948473080236,2513.283677835222,6857.272794175721,11691.539282410942
2013-11-01 10:40:00,6127.11608345676,6472.559156718279,2865.443532713023,6816.552412152446,14522.826760078602
2013-11-01 10:50:00,6344.780466006178,6059.357812735343,2657.004775604512,7271.713512221894,15433.983980968214
2013-11-01 11:00:00,6295.307044048311,6439.913552024244,2662.6829697767525,7673.812072720752,14030.203390943752
2013-11-01 11:10:00,6741.906375297017,6856.142199223971,3229.346748702302,6482.570548832438,14866.06019918588
2013-11-01 11:20:00,2644.975237392509,6245.980443544215,3462.9526378104856,7242.013658714998,14387.320002794751
2013-11-01 11:30:00,6589.978332798136,6458.992525405929,2722.1938239049286,7296.670310996489,14986.06069854767
2013-11-01 11:40:00,6079.768176671449,6632.2617990329545,2625.5925380617314,6647.728455224676,14504.637397324172
2013-11-01 11:50:00,6799.327340479409,6430.598680069152,3364.351381194755,7116.503737072001,14036.604167404808
2013-11-01 12:00:00,6866.820194474396,6513.133762854078,2748.750773628565,6975.968250951552,14426.854549663492
2013-11-01 12:10:00,5797.079604558606,7488.351463699608,2831.5826483257456,6817.272474469074,13424.08907171981
2013-11-01 12:20:00,5428.370475639965,6538.68346875018,3041.8960565540606,6795.110732119434,13494.755753551988
2013-11-01 12:30:00,2768.258870459298,6619.555648688062,2668.193571721144,7585.3653287864,13459.250135542676
2013-11-01 12:40:00,6027.61655024264,6182.400354585117,2645.6160504082413,6454.991601633512,14366.64154898139
2013-11-01 12:50:00,6018.5002013846615,5773.520714435064,2376.787551763642,6562.350635326715,13375.45723785546
2013-11-01 13:00:00,6283.06134626266,5631.0974112850845,2423.176513360432,6354.336673333378,13244.337948122668
2013-11-01 13:10:00,6589.527546169782,5794.429595952895,2712.668176012216,6307.9718240814445,12833.924391305807
2013-11-01 13:20:00,5918.346129920434,6210.009003485516,2406.498846597733,6338.327917402937,12588.252967745992
2013-11-01 13:30:00,6173.985281032699,6018.208584675062,2523.758542339232,6761.968808351734,12730.468779728164
2013-11-01 13:40:00,6436.89374123668,6330.636239218436,2666.0118721473086,7034.714137567279,12622.90611211202
2013-11-01 13:50:00,5945.993422871529,6676.424621055072,2557.689591719796,6858.725671862199,13081.017009816116
2013-11-01 14:00:00,6604.076585815575,7456.272605953158,2597.330460674703,6905.838787906447,14391.146080959605
2013-11-01 14:10:00,6017.339618274208,7099.138078297321,2534.2178647652845,6891.206331512403,14031.407928484354
2013-11-01 14:20:00,5995.968831059511,6100.38785808292,2810.1422460423883,7902.280649777077,11467.00536024622
2013-11-01 14:30:00,6578.16250645752,6672.018628669111,2633.936748290982,7578.318501772962,13357.5149925872
2013-11-01 14:40:00,2985.678227624797,5648.487530526023,2520.366323515979,6001.462479663589,13725.038723450363
2013-11-01 14:50:00,2847.308306362253,6313.394317518929,2958.2648312818733,7517.21794719197,13701.09412706145
2013-11-01 15:00:00,2938.105274578633,6908.557341665975,2833.973780773713,6898.87100092582,11350.329440638468
2013-11-01 15:10:00,6766.207496939187,5821.761476123278,2637.4875087824707,6900.895252822438,11583.99731263069
2013-11-01 15:20:00,6493.3687153866285,6468.469741612561,2758.4553965825703,7316.956850131786,12960.519141694916
2013-11-01 15:30:00,6603.302117513007,6172.1240243530665,2508.0513664506016,7401.094280216345,13000.137662119943
2013-11-01 15:40:00,6553.854837274018,6583.414003041782,2421.541516303449,6926.691370069106,13677.328931262604
2013-11-01 15:50:00,6666.367379667551,6531.744898178747,2777.5263608300115,8036.164599019439,13660.293916954171
2013-11-01 16:00:00,2972.2263550177677,6277.923876129669,2486.49687449652,7574.746994150792,13982.605309508215
2013-11-01 16:10:00,6658.606447051318,6570.834448420464,2546.448316834263,6959.982839013154,13175.855516518212
2013-11-01 16:20:00,6746.553715410176,6481.997227159097,2448.8403138207627,7274.786020659011,12571.98117083065
2013-11-01 16:30:00,6425.421167574009,6531.635727376404,2783.2495893972946,6752.473712968935,13172.689728105584
2013-11-01 16:40:00,6325.367736451692,6088.053601972493,2564.70453730582,7045.426140753186,13280.628222922982
2013-11-01 16:50:00,6758.29397911168,6343.478843607693,2675.2105198245854,6734.196552021242,11686.404158987329
2013-11-01 17:00:00,6369.356036228995,6874.345696845073,2448.6681559847075,6886.887671878563,12297.068885542563
2013-11-01 17:10:00,6049.926000200309,6523.554852382343,2749.0234001590684,6999.9119182516015,13414.37300378137
2013-11-01 17:20:00,2795.6942635689084,6510.710114551062,2934.799794068101,6849.275691368148,13852.287555737505
2013-11-01 17:30:00,6412.89580744312,6547.918187881011,2648.723085201159,7506.693671501626,14192.809838120997
2013-11-01 17:40:00,6143.036425107999,6309.84430810085,2668.8268194514912,7156.087948242604,13612.281865832483
2013-11-01 17:50:00,6487.442082560894,6449.933491870605,2629.672105755473,7396.455580882717,13400.62269888455
2013-11-01 18:00:00,6809.135558223574,7793.673450384264,2570.895541054095,6999.701871696861,15072.55139535648
2013-11-01 18:10:00,6826.583315836948,6062.984207067348,2585.3571829553707,6502.975207600969,15080.694848248835
2013-11-01 18:20:00,6226.12669697153,6222.366480289915,2815.3807334645358,6798.769931469635,13554.72230081472
2013-11-01 18:30:00,2776.7546008418035,6558.260021980737,2830.278219863787,6812.36920353185,14270.247983450608
2013-11-01 18:40:00,6274.388615246286,6970.237101735179,3099.819747795974,7521.072349275228,14817.412098778846
2013-11-01 18:50:00,2753.653573504521,6564.173120351624,3116.9495059347737,7239.088622890801,14494.345429821156
2013-11-01 19:00:00,6639.972438762337,6583.175673327615,2792.537750776896,7723.442382265655,13961.717269097524
2013-11-01 19:10:00,6677.56958325305,6325.074282433098,3155.7973378148845,7724.613194702159,14158.804248090788
2013-11-01 19:20:00,6578.375176371716,6279.798668317382,2828.462810371927,7513.466461988786,14432.33419670151
2013-11-01 19:30:00,6223.721765357117,6235.772036394215,2571.0096996453262,8506.865921430104,14135.142529945875
2013-11-01 19:40:00,2570.7771459147643,7469.485097404248,2973.5602856034084,6907.695674148605,14249.725823886549
2013-11-01 19:50:00,6239.453206137273,6431.014112957298,2420.978978623623,6931.157464779911,14116.056450604689
2013-11-01 20:00:00,6310.118138601283,6563.97346590186,2519.1210771208607,7328.177453341892,14425.079177335836
2013-11-01 20:10:00,6264.22015196754,7087.378399750961,2566.254844969729,7256.812593661357,14050.90620843918
2013-11-01 20:20:00,6501.840559226724,6923.432533377419,2502.2354238128205,7109.065873709807,14103.532397057788
2013-11-01 20:30:00,6272.284346170334,6908.439229039928,2275.101811076037,7894.393787871175,14161.581118540696
2013-11-01 20:40:00,6508.955343681151,7206.623912250194,2930.075689306564,7153.168888056916,14628.42617623252
2013-11-01 20:50:00,6807.985298653295,6684.0219642928605,2518.670181117006,8341.294976787285,11432.60435836511
2013-11-01 21:00:00,6180.169640232776,6369.143087034776,2943.5742352367884,6396.478518184682,14005.456653299549
2013-11-01 21:10:00,6256.274429599717,6434.293701654519,2664.410589450796,6335.385520002558,14245.365087286496
2013-11-01 21:20:00,2151.4350418060576,6672.175499510892,2226.872034810605,6745.013292361738,14908.360531725411
2013-11-01 21:30:00,2221.506639594831,6688.161564482878,2553.929436884399,6741.096629185046,10940.699245580416
2013-11-01 21:40:00,2159.5544722227582,6569.212968561465,2728.636402971251,7011.2383928651925,14803.763877559406
2013-11-01 21:50:00,5810.068757616158,6815.057799674713,2516.4479228598257,6558.163037452294,13094.956910002622
2013-11-01 22:00:00,5830.705396543325,6203.790046551104,2246.926975985496,6455.863962679102,10937.763471449049
2013-11-01 22:10:00,5775.887026005134,6327.112745794449,2163.5131186437084,5381.314780992933,10648.48974567154
2013-11-01 22:20:00,2049.853251831179,6060.551485913254,2629.1338800471603,5939.203301208868,13565.155887558212
2013-11-01 22:30:00,5909.239087027899,6796.010760528554,2594.792374027544,5846.528123838351,13087.32972886681
2013-11-01 22:40:00,5742.621063037922,6715.827200992998,2358.54044052924,5450.368966610736,14302.893682588952
2013-11-01 22:50:00,5248.466413156786,5828.906772667962,2159.699627490158,5587.853938009923,10406.501448275663
2013-11-01 23:00:00,5183.6065601188775,5912.732272988175,2626.432325485403,6023.880090575701,10213.588016892183
2013-11-01 23:10:00,5390.897748525495,5941.245699758245,2598.0378383433344,5264.884007743238,12377.390592052374
2013-11-01 23:20:00,4907.648283464192,6261.109098702084,2435.1361816111166,5606.035393461721,13201.218817682857
2013-11-01 23:30:00,5201.275771841729,6368.983822723358,2542.768616864818,5810.391647370356,11852.648674201266
2013-11-01 23:40:00,4906.489160233887,6110.410651637349,3110.4942060754056,6062.439333443429,10806.06843506595
2013-11-01 23:50:00,4586.531259899273,6792.2497159451705,2700.6541270274934,5810.469539839678,10983.073065696104
2013-11-02 00:00:00,4965.252015514974,5859.723692853063,2375.947710204092,5630.476672975953,10878.12643515408
2013-11-02 00:10:00,5057.62592656247,6641.506589218494,2130.8700216334014,5012.181625227992,10897.272452155989
2013-11-02 00:20:00,5181.433033689024,5755.375356296567,2186.583925213695,5060.034891748531,10004.818703225454
2013-11-02 00:30:00,1748.1104623595666,5151.105018591877,1958.8856469940483,4724.8166331348175,10076.958125416846
2013-11-02 00:40:00,4443.195108183385,5770.356463724743,1713.882991100112,5021.115285925886,9380.11086875919
2013-11-02 00:50:00,4310.534476190278,4886.723340981732,1989.398982575656,4562.047702436418,9211.014677847845
2013-11-02 01:00:00,4170.718231158213,4608.4084482823,1882.78234711543,4287.373000116675,9142.378413984294
2013-11-02 01:10:00,4039.376739667126,4389.741000071095,1747.162068766281,4068.1608584212,8929.333925263752
2013-11-02 01:20:00,4239.592728875686,4520.896871596481,1727.8598458171175,3954.987277085329,8278.608123499009
2013-11-02 01:30:00,4390.793150802525,4549.806220657468,1515.2939722280885,4096.883296773292,8593.435347834344
2013-11-02 01:40:00,4143.326448196472,3994.608313959429,1755.8076828886703,3828.259252388772,8237.49872591734
2013-11-02 01:50:00,4098.171380582883,3893.144983633261,1740.5183790020135,3704.4038218724327,8151.318933273764
2013-11-02 02:00:00,3997.489272928041,3921.675531786689,1610.2295039950084,3514.374248360815,7804.786074058589
2013-11-02 02:10:00,3739.0644779895056,3652.533606964274,1586.8362086460356,3717.060216944744,7721.785462813806
2013-11-02 02:20:00,3674.468329895041,3806.158190889844,1456.239497424419,3683.773677957586,7272.693836639099
2013-11-02 02:30:00,3666.1193288478753,4096.224725844633,1335.78537497649,3321.4948355760434,7447.920425867424
2013-11-02 02:40:00,3676.355858411368,3788.033406183023,1305.163763327283,3331.501983337813,7421.339459043963
2013-11-02 02:50:00,3629.340960161409,3437.9951443621867,1354.2689375564698,3386.958925690152,6776.44956801546
2013-11-02 03:00:00,3595.1151803335524,3699.95872493614,1327.6010339582165,3109.867875038713,6836.984067470794
2013-11-02 03:10:00,3548.060012755698,3557.4557114452555,1434.5784082366424,3139.9431656490106,7074.797450064516
2013-11-02 03:20:00,3434.6864301732185,3242.363743636206,1308.595539271559,3017.2158577093046,6730.845047791288
2013-11-02 03:30:00,3348.882235892114,3100.7382044776705,1419.993479158981,3039.8147212743784,6501.601504594744
2013-11-02 03:40:00,3427.482211923349,3320.960055952726,1344.1174722922642,3379.831922743955,6697.997591310703
2013-11-02 03:50:00,3253.086400323956,3186.9722513976158,1311.7048788865393,3057.812107793952,6483.106743942815
2013-11-02 04:00:00,3140.0188212122493,3335.680994481414,1213.333061061356,2937.289956950412,6285.150684611493
2013-11-02 04:10:00,3086.640351215043,3507.132188880537,1143.4415236448156,2816.530386061432,6626.117480433242
2013-11-02 04:20:00,3036.0406518104096,3550.796605392524,1194.1481925700448,2982.005411464709,6347.688738096291
2013-11-02 04:30:00,3080.9650366110227,3506.9791332105274,1182.526752123761,2974.2365738512103,6431.573145793009
2013-11-02 04:40:00,3037.330719850643,3400.2094251413278,1202.8913698617528,2812.81153555356,6358.397411206337
2013-11-02 04:50:00,3113.8181629835817,3096.765468350839,1112.9346563263848,2733.0105129080466,6450.256586984952
2013-11-02 05:00:00,3229.4701979536376,3260.340258543799,1199.5153972828778,2857.6212651293517,6443.873579987669
2013-11-02 05:10:00,2960.9470132142133,3137.542724451875,1171.2238946939108,2777.527418272108,6346.758420376404
2013-11-02 05:20:00,2814.547163995447,3187.382434565401,1150.855235392323,2645.915050046559,5951.488637854151
2013-11-02 05:30:00,3081.331765635505,3369.3902882402035,1249.971429390173,2761.783143015955,6550.276492987832
2013-11-02 05:40:00,3242.666639565042,3036.663396649324,1173.7303965809936,2881.0696924317194,6130.900559137374
2013-11-02 05:50:00,3045.2643117123093,2967.9077441480326,1134.4892003969485,3008.906774786032,5954.084779981509
2013-11-02 06:00:00,3017.969853241298,3223.3946537566267,1308.0622510918147,2909.1385614040228,6871.358434845496
2013-11-02 06:10:00,2864.6463286470357,3023.3815300202546,1218.4709994501316,3330.478054260886,6353.656696524299
2013-11-02 06:20:00,2964.8982363992927,3089.9514734134573,1201.714649446439,2784.492282109715,6365.849661883643
2013-11-02 06:30:00,2993.4051671021566,3370.282937050485,1305.7245674023447,2823.784079746449,6515.246626679034
2013-11-02 06:40:00,2813.353703049442,3262.6981816434204,1234.672765772733,2839.6963320564823,6563.103543528679
2013-11-02 06:50:00,3117.662875186064,3211.732756624579,1279.5367157150738,3303.339902599821,6790.5892986433455
2013-11-02 07:00:00,3159.1134550093097,3429.7683696567906,1403.3265463373932,3311.60790191572,6831.893498624437
2013-11-02 07:10:00,3375.382721269894,3197.33174479741,1380.2091471119093,3138.6313011744346,7085.728832742037
2013-11-02 07:20:00,3288.149647334799,3821.988119892309,2395.075340262706,3077.863473810531,7243.523274104086
2013-11-02 07:30:00,3757.3846884919208,4718.642693957698,1461.7752201341646,3279.195694489852,7561.111626453026
2013-11-02 07:40:00,3827.844320584954,4737.509550725886,1529.1510900167889,3454.983867346454,7802.145455941227
2013-11-02 07:50:00,3895.269006827829,4187.678451226928,1512.3326247490295,3502.191800154424,7692.09193770519
2013-11-02 08:00:00,3875.818122757756,4193.273907273189,1525.2757795985683,3702.6029618622106,10652.386665012487
2013-11-02 08:10:00,3891.956726592192,4505.531771412554,1680.9077754240714,4280.192271818818,10849.626716944662
2013-11-02 08:20:00,4125.011653731392,4746.505030165394,1854.6360676183676,4273.769374485262,11259.68639060306
2013-11-02 08:30:00,4326.090819515751,4378.662474996624,1861.335914772998,4498.542275785203,9479.89268218702
2013-11-02 08:40:00,4309.622344133106,4855.717489141147,1850.223995201116,4383.306565720418,10213.592797042937
2013-11-02 08:50:00,4625.51559437256,5400.485968054474,2095.6677398167903,4271.922102334992,10930.34663742373
2013-11-02 09:00:00,5105.215070076377,5424.151667043463,2136.68271023337,4851.649770306732,11805.97266878146
2013-11-02 09:10:00,4994.22680460474,5571.960468604185,2263.173452243537,4786.411276050347,11584.874302627974
2013-11-02 09:20:00,6027.227236492359,6019.179479905881,2183.562081533728,5887.356165836414,11072.692860149928
2013-11-02 09:30:00,5352.649097128809,5774.14749288196,2167.18142284688,5846.841327722727,11744.64445352116
2013-11-02 09:40:00,5130.008013154759,6364.386122411938,2144.3017914832626,5724.4161246862295,11555.443715769972
2013-11-02 09:50:00,2559.115190570983,5784.566102192891,2571.243459807388,5578.153601189229,12948.820468132311
2013-11-02 10:00:00,6916.396191964553,5344.163695972741,2482.7993611100087,6036.950631000225,12352.674400327294
2013-11-02 10:10:00,2682.857023833066,5665.454014426017,2425.7258379455225,6475.072604497438,11994.672883710246
2013-11-02 10:20:00,5694.439436639103,5682.512139511675,2497.438056368462,6347.57964520828,11995.741325034433
2013-11-02 10:30:00,6547.573532018272,5633.654685893866,2351.456499881927,6123.426552909268,12258.984016499277
2013-11-02 10:40:00,6161.336256828405,6263.593263409823,2588.6589425171696,6094.723313722062,12480.250359048918
2013-11-02 10:50:00,6069.820363497875,5548.324588972674,2608.7002060697628,5882.920354911345,11747.538208867889
2013-11-02 11:00:00,5834.882387509543,5706.104071078664,2584.944570573383,6136.305956256044,13076.107798016656
2013-11-02 11:10:00,6029.014134796929,5816.448215197274,2562.1942159575046,6164.982386823905,13586.7787878592
2013-11-02 11:20:00,5803.088221234191,7183.407381729522,2800.767637972075,6496.50608956456,14001.97744273885
2013-11-02 11:30:00,5980.575742170306,6207.2504991563,2658.2545301178075,6510.837478315798,13886.25921478992
2013-11-02 11:40:00,5428.3911237851,6034.244534419697,2834.472672710872,6218.978020796556,13690.98657191643
2013-11-02 11:50:00,6370.428607634881,6131.661743838359,2724.344824447784,5568.126242347001,14524.909536544405
2013-11-02 12:00:00,5841.865680368211,6006.5836424241,2294.052130454992,6392.50376873811,13991.7143894823
2013-11-02 12:10:00,5527.39964659525,6443.947971932648,2644.5245834147504,6219.774970638771,13282.6658488443
2013-11-02 12:20:00,5881.095383114135,6122.466738977207,2610.559326911844,6250.589840088875,14696.89300681612
2013-11-02 12:30:00,6604.66282197494,6351.91394377067,3086.8020571556963,5927.566052571176,13885.49919004215
2013-11-02 12:40:00,5480.330085473475,6094.833467603839,2886.428773784527,6216.693448558091,13241.701578257342
2013-11-02 12:50:00,5566.084398113723,7006.427318672224,2308.5156284666846,6068.322771116751,12828.723719769709
2013-11-02 13:00:00,6151.376561271414,6292.308105193411,2483.2148681483245,5846.221928636348,13000.288446368617
2013-11-02 13:10:00,6011.578344677471,6453.51398632561,2573.667338807131,6024.469060995612,12844.529083105625
2013-11-02 13:20:00,6117.578996553258,6464.484569688484,2516.6173809305974,5695.553250854276,12676.96647067866
2013-11-02 13:30:00,6274.515024373637,6067.291876340888,2381.9096905190536,6301.64734800463,13201.03928366074
2013-11-02 13:40:00,6144.585099303,6312.698995698807,2768.24437387288,6236.962029052856,13068.18225685278
2013-11-02 13:50:00,6439.510941886099,6183.608801373629,2416.923176729567,7115.755105658225,12964.36928123015
2013-11-02 14:00:00,6014.513203552247,6638.092964075058,2849.654006835303,6135.359514694851,13246.993700576531
2013-11-02 14:10:00,6186.721868361664,6643.6700533512885,2913.324984086374,6675.056578365725,13007.075392900504
2013-11-02 14:20:00,6296.907666412602,6634.128117375884,2950.7223840902807,6746.283568703147,11467.00536024622
2013-11-02 14:30:00,6495.085709985783,6147.149367508616,2547.198298997538,6816.17776238736,13597.768296110931
2013-11-02 14:40:00,7061.67813322917,6438.18138390914,2462.3437709905406,6164.2874870141295,13496.950078654096
2013-11-02 14:50:00,7374.922265601267,6137.690354566337,3044.863606839024,6721.914140631441,13480.768592443626
2013-11-02 15:00:00,7219.880743699407,6069.213852703447,2578.266926242897,6480.386516403864,14525.778667906929
2013-11-02 15:10:00,6666.812253178617,6468.92178660381,2747.664357337206,7187.718624538391,11583.99731263069
2013-11-02 15:20:00,6114.5915778007775,6324.878433577469,2964.0311837701493,7367.819947885277,13508.305511676212
2013-11-02 15:30:00,6515.982672544982,5969.973837683386,3098.169712100404,7715.520714146994,13204.861249298332
2013-11-02 15:40:00,6353.782736891117,6923.027341452703,2740.487322572528,6911.366262182089,13126.27168360745
2013-11-02 15:50:00,6236.748420073133,6443.3505636942045,2578.34724558573,7639.114550656956,13417.629916690596
2013-11-02 16:00:00,2972.2263550177677,6594.167734808039,2405.065926691862,6965.332335454069,14289.62375500802
2013-11-02 16:10:00,6326.612369940424,7030.481773875834,2794.8111496056995,6711.601219788005,13237.620283281727
2013-11-02 16:20:00,5948.955496104561,7652.3279095987555,2527.8489852847047,6412.96833204015,13020.394566192132
2013-11-02 16:30:00,6228.454911195736,6803.131996799188,2434.6919146576247,6323.959497034467,14458.308002530444
2013-11-02 16:40:00,6227.945938909751,6945.984151392764,2643.029834509661,6582.036753700869,14248.553829160055
2013-11-02 16:50:00,2845.123057609239,7177.0881372308495,2559.3948279439483,6451.574854819023,15939.51319512694
2013-11-02 17:00:00,6421.219398124611,6674.838965531329,2778.9813866332065,6392.9334243153535,14556.583091133947
2013-11-02 17:10:00,5889.287578468175,6962.8341637251615,2853.4857375385386,6452.053131014502,13806.33432383745
2013-11-02 17:20:00,6447.386769290324,6391.278291676172,2803.8711784084007,7128.85018795135,13489.896223008282
2013-11-02 17:30:00,6542.449892734554,6536.013042319692,2678.7861330663573,6592.476526165678,14590.307396696033
2013-11-02 17:40:00,6488.172892709996,6644.964638449387,2391.892406614914,6313.030643822937,14452.673283583525
2013-11-02 17:50:00,6462.683913053603,6524.43201749325,2565.90200461946,6195.228790595812,15000.13491170118
2013-11-02 18:00:00,6628.9572081774695,7713.388818375759,2661.41497500327,6678.009211267154,15626.256727632388
2013-11-02 18:10:00,6812.535267359389,7014.887963551881,2704.3644104982795,7437.30581519891,14897.481854463673
2013-11-02 18:20:00,6713.574927449408,7471.0958857260575,3356.013131342089,7299.954220394894,14980.35718895099
2013-11-02 18:30:00,2776.7546008418035,7160.087209240401,2762.719328935544,6561.155957139545,15636.861737649222
2013-11-02 18:40:00,7215.132801457866,6518.984393469516,3230.8579731692444,6813.040993802198,15642.780477111346
